"order_id","ship_mode","sales_customer_id","sales_product_id","customer_name","age","city","product_name","category"
"US-2017-102890","Same Day","SG-20470","FUR-TA-10000577","Sheri Gordon",44,"New York City","Bretford CR4500 Series Slim Rectangular Table","Furniture"
"CA-2015-158554","Same Day","CM-12190","OFF-PA-10004000","Charlotte Melton",66,"Philadelphia","While You Were Out Pads  50 per Pad  4 x 5 1/4  Green Cycle","Office Supplies"
"CA-2014-116239","Same Day","CL-12565","OFF-ST-10001370","Clay Ludtke",36,"Urbandale","Sensible Storage WireTech Storage Systems","Office Supplies"
"CA-2015-132101","Standard Class","JO-15550","TEC-PH-10004539","Jesus Ocampo",58,"Chester","Wireless Extenders zBoost YX545 SOHO Signal Booster","Technology"
"CA-2015-129112","First Class","AW-10840","TEC-AC-10003038","Anthony Witt",37,"Allen","Kingston Digital DataTraveler 16GB USB 2.0","Technology"
"CA-2015-129112","First Class","AW-10840","OFF-BI-10000088","Anthony Witt",37,"Allen","GBC Imprintable Covers","Office Supplies"
"US-2017-152002","Same Day","DV-13465","OFF-PA-10000357","Dianna Vittorini",60,"Denver","White Dual Perf Computer Printout Paper  2700 Sheets  1 Part  Heavyweight  20 lbs.  14 7/8 x 11","Office Supplies"
"CA-2017-165029","Standard Class","AH-10075","OFF-AR-10003504","Adam Hart",21,"New York City","Newell 347","Office Supplies"
"US-2014-157385","First Class","SC-20095","FUR-CH-10000863","Sanjit Chand",27,"Concord","Novimex Swivel Fabric Task Chair","Furniture"
"US-2014-157385","First Class","SC-20095","OFF-EN-10003160","Sanjit Chand",27,"Concord","Pastel Pink Envelopes","Office Supplies"
"US-2014-157385","First Class","SC-20095","TEC-AC-10003280","Sanjit Chand",27,"Concord","Belkin F8E887 USB Wired Ergonomic Keyboard","Technology"
"US-2014-157385","First Class","SC-20095","FUR-CH-10000595","Sanjit Chand",27,"Concord","Safco Contoured Stacking Chairs","Furniture"
"CA-2014-101602","First Class","MC-18100","TEC-PH-10000169","Mick Crebagga",65,"El Paso","ARKON Windshield Dashboard Air Vent Car Mount Holder","Technology"
"CA-2014-101602","First Class","MC-18100","FUR-CH-10004675","Mick Crebagga",65,"El Paso","Lifetime Advantage Folding Chairs  4/Carton","Furniture"
"CA-2016-109057","Standard Class","TT-21460","OFF-ST-10002406","Tonja Turnell",22,"Aurora","Pizazz Global Quick File","Office Supplies"
"CA-2016-154403","Standard Class","AP-10720","OFF-PA-10001526","Anne Pryor",18,"New York City","Xerox 1949","Office Supplies"
"CA-2016-102456","First Class","DL-12865","OFF-AP-10004336","Dan Lawera",26,"Cincinnati","Conquest 14 Commercial Heavy-Duty Upright Vacuum  Collection System  Accessory Kit","Office Supplies"
"CA-2015-131338","First Class","NP-18325","TEC-PH-10003012","Naresj Patel",70,"Waynesboro","Nortel Meridian M3904 Professional Digital phone","Technology"
"CA-2015-131338","First Class","NP-18325","FUR-TA-10002607","Naresj Patel",70,"Waynesboro","KI Conference Tables","Furniture"
"CA-2015-131338","First Class","NP-18325","OFF-ST-10000642","Naresj Patel",70,"Waynesboro","Tennsco Lockers  Gray","Office Supplies"
"CA-2015-131338","First Class","NP-18325","OFF-BI-10000545","Naresj Patel",70,"Waynesboro","GBC Ibimaster 500 Manual ProClick Binding System","Office Supplies"
"CA-2015-131338","First Class","NP-18325","FUR-FU-10002157","Naresj Patel",70,"Waynesboro","Artistic Insta-Plaque","Furniture"
"CA-2015-131338","First Class","NP-18325","FUR-FU-10001706","Naresj Patel",70,"Waynesboro","Longer-Life Soft White Bulbs","Furniture"
"CA-2015-131338","First Class","NP-18325","TEC-PH-10000984","Naresj Patel",70,"Waynesboro","Panasonic KX-TG9471B","Technology"
"CA-2015-131338","First Class","NP-18325","OFF-PA-10001357","Naresj Patel",70,"Waynesboro","Xerox 1886","Office Supplies"
"CA-2015-131338","First Class","NP-18325","OFF-FA-10000992","Naresj Patel",70,"Waynesboro","Acco Clips to Go Binder Clips  24 Clips in Two Sizes","Office Supplies"
"CA-2015-131338","First Class","NP-18325","TEC-AC-10002600","Naresj Patel",70,"Waynesboro","Belkin QODE FastFit Bluetooth Keyboard","Technology"
"CA-2016-109911","Standard Class","VG-21805","OFF-AR-10001662","Vivek Grady",54,"Virginia Beach","Rogers Handheld Barrel Pencil Sharpener","Office Supplies"
"US-2016-132423","Standard Class","MY-18295","OFF-AR-10001221","Muhammed Yedwab",25,"Grapevine","Dixon Ticonderoga Erasable Colored Pencil Set  12-Color","Office Supplies"
"US-2016-132423","Standard Class","MY-18295","OFF-FA-10002988","Muhammed Yedwab",25,"Grapevine","Ideal Clamps","Office Supplies"
"CA-2015-122826","Second Class","RD-19480","TEC-PH-10004830","Rick Duston",47,"Olympia","Pyle PRT45 Retro Home Telephone","Technology"
"CA-2014-117317","Same Day","JF-15490","OFF-PA-10004519","Jeremy Farry",38,"Seattle","Spiral Phone Message Books with Labels by Adams","Office Supplies"
"CA-2015-118423","First Class","DP-13390","FUR-BO-10000362","Dennis Pardue",44,"Peoria","Sauder Inglewood Library Bookcases","Furniture"
"CA-2017-149181","Standard Class","MD-17350","FUR-CH-10004540","Maribeth Dona",31,"Fayetteville","Global Chrome Stack Chair","Furniture"
"CA-2017-132234","First Class","MY-17380","FUR-FU-10001290","Maribeth Yedwab",70,"Parker","Executive Impressions Supervisor Wall Clock","Furniture"
"CA-2017-158876","Second Class","AB-10150","OFF-PA-10000308","Aimee Bixby",65,"Long Beach","Xerox 1901","Office Supplies"
"CA-2017-158876","Second Class","AB-10150","OFF-SU-10001165","Aimee Bixby",65,"Long Beach","Acme Elite Stainless Steel Scissors","Office Supplies"
"CA-2017-158876","Second Class","AB-10150","OFF-AR-10003373","Aimee Bixby",65,"Long Beach","Boston School Pro Electric Pencil Sharpener  1670","Office Supplies"
"CA-2017-158876","Second Class","AB-10150","FUR-FU-10001967","Aimee Bixby",65,"Long Beach","Telescoping Adjustable Floor Lamp","Furniture"
"CA-2016-164672","Second Class","GB-14530","FUR-FU-10001488","George Bell",41,"Auburn","Tenex 46 x 60 Computer Anti-Static Chairmat  Rectangular Shaped","Furniture"
"US-2016-132857","Standard Class","CA-12775","OFF-AR-10003251","Cynthia Arntzen",57,"Tampa","Prang Drawing Pencil Set","Office Supplies"
"CA-2017-116645","Standard Class","ME-17725","OFF-AR-10001044","Max Engle",50,"Aurora","BOSTON Ranger #55 Pencil Sharpener  Black","Office Supplies"
"US-2016-115819","Second Class","JO-15280","TEC-PH-10004700","Jas O'Carroll",39,"Los Angeles","PowerGen Dual USB Car Charger","Technology"
"US-2016-115819","Second Class","JO-15280","OFF-AR-10000823","Jas O'Carroll",39,"Los Angeles","Newell 307","Office Supplies"
"US-2016-115819","Second Class","JO-15280","OFF-AR-10004456","Jas O'Carroll",39,"Los Angeles","Panasonic KP-4ABK Battery-Operated Pencil Sharpener","Office Supplies"
"US-2016-115819","Second Class","JO-15280","OFF-BI-10000050","Jas O'Carroll",39,"Los Angeles","Angle-D Binders with Locking Rings  Label Holders","Office Supplies"
"US-2016-115819","Second Class","JO-15280","OFF-PA-10002377","Jas O'Carroll",39,"Los Angeles","Xerox 1916","Office Supplies"
"US-2016-115819","Second Class","JO-15280","OFF-BI-10000591","Jas O'Carroll",39,"Los Angeles","Avery Binder Labels","Office Supplies"
"CA-2014-156349","Standard Class","ML-17395","FUR-BO-10000362","Marina Lichtenstein",44,"Los Angeles","Sauder Inglewood Library Bookcases","Furniture"
"CA-2014-156349","Standard Class","ML-17395","TEC-PH-10000441","Marina Lichtenstein",44,"Los Angeles","VTech DS6151","Technology"
"CA-2014-156349","Standard Class","ML-17395","TEC-PH-10002726","Marina Lichtenstein",44,"Los Angeles","netTALK DUO VoIP Telephone Service","Technology"
"CA-2017-138380","Standard Class","YS-21880","OFF-ST-10003306","Yana Sorensen",31,"Burlington","Letter Size Cart","Office Supplies"
"US-2016-113509","Standard Class","PL-18925","TEC-AC-10004855","Paul Lucas",20,"Chicago","V7 USB Numeric Keypad","Technology"
"CA-2015-130022","Standard Class","JK-16120","OFF-LA-10002787","Julie Kriz",67,"Aurora","Avery 480","Office Supplies"
"CA-2015-130022","Standard Class","JK-16120","OFF-LA-10002043","Julie Kriz",67,"Aurora","Avery 489","Office Supplies"
"CA-2015-130022","Standard Class","JK-16120","OFF-AR-10001915","Julie Kriz",67,"Aurora","Peel-Off China Markers","Office Supplies"
"US-2016-118780","Second Class","PN-18775","OFF-ST-10000352","Parhena Norris",35,"New York City","Acco Perma 2700 Stacking Storage Drawers","Office Supplies"
"US-2016-118780","Second Class","PN-18775","OFF-PA-10000575","Parhena Norris",35,"New York City","Wirebound Message Books  Four 2 3/4 x 5 White Forms per Page","Office Supplies"
"CA-2017-108560","Standard Class","JC-15385","FUR-FU-10002937","Jenna Caffey",35,"Kent","GE 48 Fluorescent Tube  Cool White Energy Saver  34 Watts  30/Box","Furniture"
"CA-2017-108560","Standard Class","JC-15385","OFF-LA-10003930","Jenna Caffey",35,"Kent","Dot Matrix Printer Tape Reel Labels  White  5000/Box","Office Supplies"
"CA-2017-108560","Standard Class","JC-15385","OFF-BI-10001107","Jenna Caffey",35,"Kent","GBC White Gloss Covers  Plain Front","Office Supplies"
"CA-2017-108560","Standard Class","JC-15385","TEC-AC-10003063","Jenna Caffey",35,"Kent","Micro Innovations USB RF Wireless Keyboard with Mouse","Technology"
"CA-2015-157084","Standard Class","JG-15160","TEC-PH-10002922","James Galang",37,"Los Angeles","ShoreTel ShorePhone IP 230 VoIP phone","Technology"
"CA-2015-157084","Standard Class","JG-15160","TEC-AC-10002049","James Galang",37,"Los Angeles","Logitech G19 Programmable Gaming Keyboard","Technology"
"CA-2015-164539","Standard Class","PO-19180","OFF-AP-10002457","Philisse Overcash",46,"Chicago","Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum  Red","Office Supplies"
"CA-2015-143119","Standard Class","MC-17275","FUR-CH-10001270","Marc Crier",24,"Lafayette","Harbour Creations Steel Folding Chair","Furniture"
"CA-2017-101049","Second Class","AS-10240","FUR-FU-10004415","Alan Shonely",68,"Tampa","Stacking Tray  Side-Loading  Legal  Smoke","Furniture"
"CA-2017-101049","Second Class","AS-10240","OFF-BI-10001510","Alan Shonely",68,"Tampa","Deluxe Heavy-Duty Vinyl Round Ring Binder","Office Supplies"
"CA-2016-106530","Same Day","CL-12565","OFF-ST-10002011","Clay Ludtke",36,"Urbandale","Smead Adjustable Mobile File Trolley with Lockable Top","Office Supplies"
"CA-2016-106530","Same Day","CL-12565","OFF-PA-10002986","Clay Ludtke",36,"Urbandale","Xerox 1898","Office Supplies"
"CA-2016-106530","Same Day","CL-12565","OFF-PA-10004451","Clay Ludtke",36,"Urbandale","Xerox 222","Office Supplies"
"CA-2016-106530","Same Day","CL-12565","OFF-ST-10000649","Clay Ludtke",36,"Urbandale","Hanging Personal Folder File","Office Supplies"
"CA-2016-106530","Same Day","CL-12565","TEC-AC-10001465","Clay Ludtke",36,"Urbandale","SanDisk Cruzer 64 GB USB Flash Drive","Technology"
"CA-2014-168984","Standard Class","NW-18400","OFF-PA-10001166","Natalie Webber",29,"Tigard","Xerox 2","Office Supplies"
"CA-2014-168984","Standard Class","NW-18400","OFF-ST-10001097","Natalie Webber",29,"Tigard","Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","Office Supplies"
"CA-2014-168984","Standard Class","NW-18400","TEC-PH-10000038","Natalie Webber",29,"Tigard","Jawbone MINI JAMBOX Wireless Bluetooth Speaker","Technology"
"CA-2016-157266","Standard Class","TB-21280","OFF-PA-10002689","Toby Braunhardt",24,"Washington","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)","Office Supplies"
"CA-2016-157266","Standard Class","TB-21280","OFF-BI-10004728","Toby Braunhardt",24,"Washington","Wilson Jones Turn Tabs Binder Tool for Ring Binders","Office Supplies"
"CA-2016-157266","Standard Class","TB-21280","OFF-PA-10004675","Toby Braunhardt",24,"Washington","Telephone Message Books with Fax/Mobile Section  5 1/2 x 3 3/16","Office Supplies"
"CA-2016-157266","Standard Class","TB-21280","FUR-FU-10000629","Toby Braunhardt",24,"Washington","9-3/4 Diameter Round Wall Clock","Furniture"
"US-2014-134712","Standard Class","BS-11380","OFF-FA-10003112","Bill Stewart",53,"Skokie","Staples","Office Supplies"
"CA-2015-111829","First Class","FH-14365","OFF-ST-10000142","Fred Hopkins",49,"Philadelphia","Deluxe Rollaway Locking File with Drawer","Office Supplies"
"CA-2015-111829","First Class","FH-14365","TEC-CO-10001766","Fred Hopkins",49,"Philadelphia","Canon PC940 Copier","Technology"
"CA-2015-111829","First Class","FH-14365","OFF-PA-10004359","Fred Hopkins",49,"Philadelphia","Multicolor Computer Printout Paper","Office Supplies"
"CA-2015-105221","First Class","VM-21685","TEC-AC-10002323","Valerie Mitchum",69,"Westfield","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Technology"
"CA-2015-105221","First Class","VM-21685","OFF-FA-10001135","Valerie Mitchum",69,"Westfield","Brites Rubber Bands  1 1/2 oz. Box","Office Supplies"
"CA-2015-120341","Second Class","SF-20200","OFF-BI-10004224","Sarah Foster",38,"Marysville","Catalog Binders with Expanding Posts","Office Supplies"
"CA-2015-120341","Second Class","SF-20200","TEC-PH-10003357","Sarah Foster",38,"Marysville","Grandstream GXP2100 Mainstream Business Phone","Technology"
"CA-2014-135699","Same Day","HH-15010","OFF-PA-10004475","Hilary Holden",58,"San Francisco","Xerox 1940","Office Supplies"
"CA-2014-135699","Same Day","HH-15010","OFF-PA-10003001","Hilary Holden",58,"San Francisco","Xerox 1986","Office Supplies"
"US-2017-132444","First Class","CD-12280","OFF-ST-10003442","Christina DeMoss",42,"Seattle","Eldon Portable Mobile Manager","Office Supplies"
"US-2017-132444","First Class","CD-12280","TEC-AC-10003832","Christina DeMoss",42,"Seattle","Logitech P710e Mobile Speakerphone","Technology"
"US-2017-132444","First Class","CD-12280","OFF-FA-10000611","Christina DeMoss",42,"Seattle","Binder Clips by OIC","Office Supplies"
"US-2017-132444","First Class","CD-12280","OFF-BI-10001116","Christina DeMoss",42,"Seattle","Wilson Jones 1 Hanging DublLock Ring Binders","Office Supplies"
"US-2017-132444","First Class","CD-12280","OFF-ST-10000563","Christina DeMoss",42,"Seattle","Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies"
"CA-2014-127159","First Class","HL-15040","FUR-FU-10000010","Hunter Lopez",65,"Houston","DAX Value U-Channel Document Frames  Easel Back","Furniture"
"CA-2017-161809","Standard Class","TH-21100","TEC-PH-10004922","Thea Hendricks",21,"Los Angeles","RCA Visys Integrated PBX 8-Line Router","Technology"
"CA-2017-127285","Standard Class","MM-18055","OFF-BI-10004330","Michelle Moray",19,"Seattle","GBC Velobind Prepunched Cover Sets  Regency Series","Office Supplies"
"CA-2017-127285","Standard Class","MM-18055","OFF-BI-10002072","Michelle Moray",19,"Seattle","Cardinal Slant-D Ring Binders","Office Supplies"
"CA-2017-144526","Standard Class","QJ-19255","TEC-PH-10002549","Quincy Jones",48,"Saint Paul","Polycom SoundPoint IP 450 VoIP phone","Technology"
"CA-2017-144526","Standard Class","QJ-19255","OFF-BI-10002353","Quincy Jones",48,"Saint Paul","GBC VeloBind Cover Sets","Office Supplies"
"CA-2016-128531","Second Class","NS-18505","OFF-ST-10001325","Neola Schneider",54,"Dallas","Sterilite Officeware Hinged File Box","Office Supplies"
"CA-2016-128531","Second Class","NS-18505","TEC-AC-10002049","Neola Schneider",54,"Dallas","Logitech G19 Programmable Gaming Keyboard","Technology"
"CA-2016-128531","Second Class","NS-18505","OFF-FA-10002676","Neola Schneider",54,"Dallas","Colored Push Pins","Office Supplies"
"CA-2016-128531","Second Class","NS-18505","TEC-AC-10003023","Neola Schneider",54,"Dallas","Logitech G105 Gaming Keyboard","Technology"
"CA-2016-128531","Second Class","NS-18505","OFF-PA-10000167","Neola Schneider",54,"Dallas","Xerox 1925","Office Supplies"
"CA-2016-128531","Second Class","NS-18505","OFF-AR-10003405","Neola Schneider",54,"Dallas","Dixon My First Ticonderoga Pencil  #2","Office Supplies"
"US-2015-157154","Standard Class","MM-17920","FUR-TA-10001889","Michael Moore",41,"San Francisco","Bush Advantage Collection Racetrack Conference Table","Furniture"
"CA-2017-159457","Standard Class","RD-19480","TEC-PH-10002185","Rick Duston",47,"Olympia","QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3","Technology"
"CA-2016-107615","First Class","RB-19645","TEC-AC-10001013","Robert Barroso",40,"North Las Vegas","Logitech ClearChat Comfort/USB Headset H390","Technology"
"CA-2017-111647","Standard Class","RD-19585","TEC-PH-10002726","Rob Dowd",60,"Henderson","netTALK DUO VoIP Telephone Service","Technology"
"CA-2015-150560","First Class","SW-20455","OFF-LA-10003930","Shaun Weien",21,"Suffolk","Dot Matrix Printer Tape Reel Labels  White  5000/Box","Office Supplies"
"CA-2015-143077","Standard Class","SF-20965","FUR-FU-10003535","Sylvia Foulston",64,"Dearborn","Howard Miller Distant Time Traveler Alarm Clock","Furniture"
"CA-2015-143077","Standard Class","SF-20965","OFF-BI-10000088","Sylvia Foulston",64,"Dearborn","GBC Imprintable Covers","Office Supplies"
"CA-2016-122728","Standard Class","EB-13930","OFF-ST-10000604","Eric Barreto",63,"San Francisco","Home/Office Personal File Carts","Office Supplies"
"CA-2016-122728","Standard Class","EB-13930","OFF-PA-10004040","Eric Barreto",63,"San Francisco","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","Office Supplies"
"CA-2014-122882","Standard Class","SB-20290","OFF-ST-10002344","Sean Braxton",41,"Houston","Carina 42Hx23 3/4W Media Storage Unit","Office Supplies"
"CA-2014-122882","Standard Class","SB-20290","TEC-PH-10003589","Sean Braxton",41,"Houston","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Technology"
"CA-2014-122882","Standard Class","SB-20290","FUR-FU-10000758","Sean Braxton",41,"Houston","DAX Natural Wood-Tone Poster Frame","Furniture"
"CA-2014-122882","Standard Class","SB-20290","TEC-MA-10004679","Sean Braxton",41,"Houston","StarTech.com 10/100 VDSL2 Ethernet Extender Kit","Technology"
"US-2016-101497","Second Class","PS-18760","OFF-PA-10000176","Pamela Stobb",36,"Los Angeles","Xerox 1887","Office Supplies"
"CA-2016-147585","Standard Class","CB-12535","FUR-FU-10002597","Claudia Bergmann",63,"Chapel Hill","C-Line Magnetic Cubicle Keepers  Clear Polypropylene","Furniture"
"CA-2017-149489","First Class","DK-12835","OFF-AP-10002495","Damala Kotsonis",57,"Salinas","Acco Smartsocket Table Surge Protector  6 Color-Coded Adapter Outlets","Office Supplies"
"CA-2017-149489","First Class","DK-12835","OFF-BI-10002813","Damala Kotsonis",57,"Salinas","Avery Reinforcements for Hole-Punch Pages","Office Supplies"
